Código,Fecha y hora,Nombre,Género,Edad actual,País,Ciudad,¿Quieres que revisemos la ortografía e ilación de tu relato? ,Relato,Número
693,4/30/2018 22:23:02,Anónimo,,,Perú,,,"Tengo 20 años, fui abusado sexualmente dentro los 5-6 años por 2 primas mayores, en ese entonces tenían 16-18 años, nunca comenté de esto a nadie viví con él miedo y temor de que alguien se enterase porque me amenazaron que matarían a mi mamá, yo inocente a esa edad les creí, ahora son madre de familia y a veces nos vemos y hacemos como si nada hubiese pasado, quizá no es triste porque no terminé muerto como las demás personas pero mataron mi inocencia de niñez, dejaron de abusar de mi a los 13 años justo cuando ya eyaculaba, esa experiencia marcó para siempre mi vida. No sólo abusan a las mujeres. #Cuéntalo ",693
Republicado,4/30/2018 22:24:58,Anónimo,,,Chile,,,"Sufrí abuso sexual desde los 7 años hasta los 10 aproximadamente por parte de un tío. Mi mamá nos dejaba a mi y a mi hermano por razones de trabajo o salud en la casa de su madre adoptiva y su hijo que era hombre alrededor de 50 años siempre me intentaba tocar y lo hacía siempre cuando podía, luego me amenazaba con que no le dijera a mis padres porque no me iban a creen y nadie me iba a querer. Una vez me intentó violar yo tenía alrededor de 9 años, me encerró en una pieza mientras mi abuela dormía en la otra, intentó quitarme la ropa y me golpeo un poco, no se como logré zafarme y escapar. Viví con eso toda mi infancia, entre abusos y amenazas. Nunca me atreví a hablar, mi relación con mi padres no era muy cercana y pensaba que realmente no me iban a creer. Tuve una adolescencia totalmente rebelde, cuando tenía 15 años en una pelea con mi mamá, le dije que había sufrido abuso durante mi infancia y que ella ni siquiera se había dado cuenta. Mi mamá al escucharme me dijo que ERA MENTIRA, que estaba inventando eso para llamar la atención y justificar mi rebeldía. Ese día me fui de la casa y dormí en la calle.
 ",
693,4/30/2018 22:53:30,Anónimo,,,Colombia,,,"Cuando yo tenía 17 años un tipo muy reconocido en la ciudad de Barranquilla me subió a un taxi me drogo y junto con dos sujetos más abusó sexualmente de mí, al otro día yo amanecí en una casa abandonada y me di cuenta que me habían robado todas mis pertenencias por tanto no tenía como pedir auxilio ni ayuda alguna como pude caminé entre mi desorientación y medio mareada y me subí a un taxi con él cual puede llegar de nuevo a mi casa, nunca denuncie por miedo y porque sabía que la justicia simplemente se demoraría en funcionar y tiempo después no lo vi pero me enteré que dicho sujeto había hecho un vídeo de la violación.",693
694,4/30/2018 22:53:48,Anónimo,,,Colombia,,,"Cuando yo tenía 17 años un tipo muy reconocido en la ciudad de Barranquilla me subió a un taxi me drogo y junto con dos sujetos más abusó sexualmente de mí, al otro día yo amanecí en una casa abandonada y me di cuenta que me habían robado todas mis pertenencias por tanto no tenía como pedir auxilio ni ayuda alguna como pude caminé entre mi desorientación y medio mareada y me subí a un taxi con él cual puede llegar de nuevo a mi casa, nunca denuncie por miedo y porque sabía que la justicia simplemente se demoraría en funcionar y tiempo después no lo vi pero me enteré que dicho sujeto había hecho un vídeo de la violación.",694
695,4/30/2018 23:00:16,Anónimo,,,Chile ,,,"2010: una junta con amigas y amigos, tomó un poco más de la cuenta, hasta que quiero ir al baño a vomitar me acompañan mis amigas y luego llega el pololo de mi prima a recogerme el cabello para no mancharlo, mientras sus manos masajeaba mis senos lo vio un “amigo” y no dijo e hizo nada... lo cuento ahora porque veo que no soy la única que ha sufrido abusos y por eso a ti te digo  #cuentalo ",695
696,4/30/2018 23:39:07,Anónimo,,,México ,Puebla,,"Tengo 28 años llevo 4 en una relación cada vez peor, donde hay celos, insultos y golpes. Decidí dejarlo él me fue a buscar a mi casa borracho me sube al coche pidiendo hablar y arreglar las cosas pero arranca durante un trayecto de aproximadamente 15 min me da de puñetazos cara, piernas, torso me muerde un brazo hasta hacerlo sangrar solo pienso q me va a matar me aviento del coche en movimiento.
Puedo yo contarlo sigo viva, no permitas ser una historia mas vete de dónde te lastimen eso no es amor
#cuentalo

",696
697,4/30/2018 23:38:33,Anónimo,,,Chile ,,,"2010 una junta con amigas y amigos, tomó un poco más de la cuenta, hasta que quiero ir al baño a vomitar me acompañan mis amigas y luego llega el pololo de mi prima a recogerme el cabello para no mancharlo, mientras sus manos manociaba mis senos lo vio un “amigo” y no dijo e hizo nada... lo cuento ahora porque veo que no soy la única que ha sufrido abusos y por eso a ti te digo  #cuentalo ",697
Republicado,4/30/2018 23:39:33,Anónimo,,,Perú,,,"Me llamo Estrella, conocí a un chico     que no tiene documentos ni nada cómo identificarlo, él dice que sus padres murieron y él solo se fue para olvidar lo sucedido, se convirtió en un asesino en ese transcurso, me contó esto a los meses de enamorados, sigo con él llevamos un par de años juntos, ahora quiere formar una familia conmigo, pero estoy insegura no sé quién es él realmente o si solo es un psicópata, no sé qué hacer pierdo los papeles y siento que me estoy volviendo loca tratando de averiguar algo de él, él me conquistó, me enamoré de él, no sé qué hacer, pero temo por mi vida, necesito ayuda antes que alguien más vuelva a contar mi historia 
(Realmente no sé qué hacer necesito ayuda !!!!!)
#cuentalo ",
707,4/30/2018 23:52:05,Anónimo,,,Chile,,,"Cuando tenía 6 años cuidaba de mi hermana tres años.menor que yo, mi madre siempre nos dejaba sola por trabajo yo.sabía hacer de todo un dia al regresar de la escuela estaba un primo de 18 años en la casa y no habia nadie mas entre a mi casa le.prepare la leche a mi hermanita mientras estaba calentando la leche él entra y empieza a tocarme la entrepierna me tomó en sus brazos mientras me seguía tocando le dije que me soltara que tenía que darle leche a mi hermanita me soltó y me acompañó me dejo darle la leche y hacerla dormir una vez.dormida mi hermana me dijo que tenia que hacer lo que él me dijera porque de lo contrario.le haría daño a mi hermanita yo.no entendia nada él me sienta en sus piernas y comienza a tocarme por debajo de mi ropa interior me tiró a la cama y me quitó mi ropa y comenzó a sobar su pene en mi vagina introdujo un dedo y me dijo que apretadita estas me penetro dos veces y se masturbo tirandome todo en mi cuerpo  luego de eso me dijo que yo sería su amante me fue a bañar mientras me seguía tocando todos los días era igual hasta que un dia me agarró y me penetró más de 30 veces rompiendo todo a su paso y luego de eso me amenazo que si contaba algo me mataría a mi a mi hermana y si no le permitía hacer todo.lo que él quisiera conmigo lo haría con mi hermanita seguí aguantando todo hasta los 15 años que ya no aguante mas guarde debajo de mi cama un cuchillo cocinero y.cuando entro a mi cuarto esperaré que se acercará y se lo clavé diciendo ya estoy harta de todo esto ya no tengo miedo se calmó por dos años y un.día de fiesta todos estaban ebrios y me forzó a tener relaciones con él grité y pedí auxilio y mi tía lo pilló en pleno y me pidió que no.dijera nada porque nadie me iba a creer y que era solo un.juego calle por muchos años hasta ahora mis padres no saben nada ahora tengo 25 años y no puedo ser madre porque me dejo infértil él muy desgraciado esto lo cuento porque ya no aguanto mas el silencio .",707
708,4/30/2018 23:55:13,Anónimo,,,Colombia,Barrancabermeja,,"Me llamó Luis Andrés Colmenares, tengo 20 años de edad, apareció muerto, en confusos hechos, el 31 de octubre de 2010 dentro de un caño, en un distrito al norte de la capital colombiana. Inicialmente, las autoridades determinaron que había caído al caño, y así lo corroboraron los testimonios de mis compañeros de estudio, especialmente él de Laura Moreno, con quien intentaba una relación amorosa. Pero la necropsia decía otra cosa, fui golpeado y al final me ahogué en el caño,fue un homicidio; hasta el día de hoy mi caso sigue sin resolverse por ""falta de pruebas"". 
Lo cuento yo ya que Colmenares no puede y solo cuentan historias de mujeres. ",708
709,4/30/2018 23:57:05,Anónimo,,,Costa Rica,,,"#cuentalo xq yo aun no logro hacerlo xq tomo 4 medicamentos diferentes para lidiar con todos estos traumas y recuerdos en mi cabeza cuéntalo  xq no lo busque, no fue mi culpa, pero  aun asi la q carga con él infierno soy yo ya perdí la cuenta y lo peor es q nunca he tenido el valor para hacer nada, al final de todo , ellos siguen felices y yo sigo sintiéndome una basura terapia dos veces al mes dosis más altas de antidepresivos y este infierno en mi cabeza no cambia",709
710,5/1/2018 0:07:34,Anónimo,,,Guatemala,,,"Tenía 9 años, mi madre viaja para trabajar y mantenernos. Mi hermano mayor abusa de mi reiteradas veces, mama llega, se da cuenta y solo lo abofetea. A mi me regaña por no haberle dicho antes.. ella sigue viajando él para de abusar de mi pero ahora mi otro hermano abusa de mi solo q a él nunca lo cacharon. No hable por q de todos modos no hacían nada... ahora tengo 38 y lo cuento por q  me esta ahogando!!",710
702,5/1/2018 0:12:51,Anónimo,,,Argentina,Colón buenos aires,,"La madrugada del 18 de octubre de 2016, fui drogada y violada por un albañil que entró a mi casa mientras dormía. Lo cuento porque tuve suerte y no me mataron. Lo cuento aunque vivo con miedo de no volver a casa, de ser yo la próxima y de que alguien lo tenga que contar por mí. ",711
711,5/1/2018 0:49:07,Anónimo,,,Argentina,La Rioja,,"Es Junio de 2012. Tengo 11 años, voy como de costumbre una vez más a la casa de mi mejor amiga, su primo me gusta mucho pero de una forma muy inocente. Voy a buscar las zapatillas del hermanito de mi amiga (ella me mandó) en su pieza, él entra, me encierra y abusa sexualmente de mí. Hay otras 5 personas escuchándome gritar y llorar, le digo que pare y no lo hace. Lo cuento hoy, después de 7 años porque sobreviví a lo que me sigue atormentando. Vivo en un pueblo chico y aunque todavía me da miedo lo que vayan a decir y de que me juzguen, quiero sacarme de encima esto.",711
712,5/1/2018 0:56:11,Anónimo,,,Argentina,la rioja,,"Tengo 10 años y mi hermano mayor abusó sexualmente de mí. Lo hace desde que soy chiquitita. Se lo cuento a mi mamá y ella me pide callar, me culpa, yo no entiendo. Lo cuento yo porque mi hermana sigue creyendo que fue su culpa.",712
713,5/1/2018 3:03:02,Anónimo,,,México ,,,"No sé cuándo comenzó todo, pero los recuerdos más tempranos que tengo de mi infancia (A los tres o cuatro años de edad) son sobre abusos sexuales que sufrí a manos de un tío y un primo (Padre e hijo) de mi mamá. Todo ocurrió a tan temprana edad que incluso en algún momento llegué a ver esos abusos como algo normal pese a que siempre me sentia super incomoda con la situación. Cada día mi mamá me dejaba a cargo de sus primos (éramos vecinos) sin siquiera saber todas las cosas que ellos me hacían durante ese rato. En ocasiones yo me negaba a ir pero no importaba cuanto me negara, siempre me llevaban a esa casa. Nunca dije nada al respecto pues ellos siempre me pedían que no dijera nada a nadie y la verdad no sé por qué motivo pero yo obedecía. Así que lo guardé para mí misma durante un tiempo pues también sentía que no tenía a nadie en quien confiar ya que mi papá vivía en el extranjero y mi madre... ¿Cómo confiar en ella si se acostaba con su mismo primo que abusaba de mi? Y no solo eso, en alguna ocasión llegó a tener relaciones sexuales con él en mi propia cama estando yo despierta. Trataba de disimular pero yo sabía perfectamente lo que hacían pues era lo mismo que él me hacía a mí casi todas las tardes. Eso me hizo sentir terrible. Enojada, asqueada, triste. Lo peor fue cuando una navidad, mi mamá me dejó durmiendo sola en casa para irse a una fiesta. Desperté en medio de la madrugada adolorida y con su primo encima de mí, montandome. Ahí me di cuenta que eso no era normal sino todo lo contrario porque nunca sentí tanto miedo, nunca me sentí tan asqueada, tan sucia, tan triste y tan enfadada como en ese momento. La peor navidad de mi vida. Recuerdo que grité y lloré pero él solo se reía mientras se limpiaba. 
Yo ya no quería eso, sentía que tenía que protegerme de alguna manera y la única oportunidad que vi fue hablar con mi abuela paterna pero mi miedo fue mayor y no pude decírselo. Me sentía terrible. Tenía miedo porque pensaba que me iban a regañar o algo por él estilo, así que solamente le dije lo que pasaba entre mi mamá y su primo. Mi abuela me creyó, gracias al cielo me creyó y se lo dijo a mi papá días después. Él volvió del extranjero casi de inmediato y se separó de mi mamá, mi hermano menor y yo vivimos con mi papá desde entonces pues tuvo muchos problemas con ella. A raíz de esos problemas a mi madre poco a poco fuimos dejando de verla, sobre todo cuando se casó por segunda ocasión, hasta que la comunicación fue completamente nula. Hoy en día no tenemos ningún tipo de contacto con ella y tampoco convivimos con la familia materna. Hasta la fecha, mi papá desconoce por completo que fui abusada sexualmente. Nunca me atreví a confesárselo, ni a él, ni a nadie. Al principio por miedo y ahora por vergüenza. No sabría cómo decírselo. Durante mucho tiempo estuve furiosa con las personas que abusaron de mí, con mi madre, incluso ¡Conmigo misma! Por haber soportado tanto, por no habérselo dicho a nadie, por haberlo permitido por tanto tiempo, por no haberme dado cuenta de que estaba mal lo que me hacían pero ¿Cómo iba a saberlo si nunca nadie me previno? Nunca ninguna persona me dijo que nadie me podía tocar. Por mucho tiempo odié a medio mundo y lloraba por las noches porque nadie protegió a esta niña fui, porque NADIE vio las señales y nadie se percató del infierno en él que estaba. Ni siquiera lo hizo mi madre que se suponía tenía que velar por mi y protegerme. Increíblemente y a pesar de estar tan cerca de mi, al parecer nunca se dio cuenta de lo que pasaba.
Sobreviví pero sin duda esto me marcó y cambió mi vida por completo. Esto es algo que no se olvida por mucho que trates y te vuelve una persona muy desconfiada. Te hace vivir con él miedo a que algún día pueda repetirse la misma historia y que en esta ocasión no puedas a salir a flote como la primera vez. 
Hoy sé que mi mamá tiene otra hija de su segundo matrimonio y a veces tengo miedo por ella, de que le pueda estar ocurriendo lo mismo que a mi, pero no sé cómo llegar a ella pues le soy desconocida. No sé cómo saber si está pasando lo mismo por lo que yo pasé, de verdad espero que no sea así pero mis voladores siguen libres y me temo que él horror muchas veces es familiar y está en casa. Cuiden mucho a sus niñxs, que no repitan mi historia. ",713
